# number	RA[deg]	dec[deg]	Vmagnitude
7721	303.407917	46.741389	3.79
7722	303.633333	36.806389	4.97
7723	303.590000	42.103611	6.71
7724	304.095000	-11.663056	6.32
7725	303.816250	25.591944	4.78
7726	303.349583	56.567778	4.30
7727	303.875833	23.508611	5.15
7728	303.365417	60.640556	5.79
7729	303.848750	33.729444	5.66
7730	303.942083	27.814167	4.52
7731	304.733333	-46.289167	6.31
7732	304.082083	21.598611	6.13
7733	304.412083	-11.491667	4.24
7734	304.505833	-20.190000	5.87
7735	304.824583	-46.419722	6.13
7736	302.222083	77.711389	4.39
7737	303.867917	47.714444	3.98
7738	304.014167	38.897778	6.27
7739	304.196250	24.671111	5.32
7740	304.513750	-11.455278	3.57
7741	303.930833	50.232778	6.31
7742	304.002500	45.579444	5.91
7743	304.117500	37.056389	6.48
7744	305.134583	-54.949167	6.27
7745	304.230417	40.365000	5.24
7746	304.381250	29.148056	6.22
7747	304.848333	-18.881389	5.28
7748	304.371250	42.721944	6.29
7749	304.446667	38.033056	4.81
7750	305.117083	-28.802778	6.30
7751	305.216250	-34.326389	6.46
7752	305.420833	-48.000556	6.27
7753	304.529167	40.732222	5.84
7754	304.930417	-0.921389	6.06
7755	304.619167	37.000000	5.58
7756	304.662917	34.982778	5.17
7757	304.871667	13.216944	6.21
7758	305.108750	-5.638333	6.63
7759	305.165833	-11.240833	4.76
7760	305.000833	13.548056	5.95
7761	305.194167	-13.215000	6.10
7762	305.252917	-13.218611	3.08
7763	304.706667	46.322778	6.45
7764	305.085417	14.569167	6.13
7765	305.614583	-41.950278	5.59
7766	305.089167	17.793056	5.80
7767	304.603333	55.397222	5.76
7768	304.951250	37.132500	6.57
7769	304.380417	66.853889	5.93
7770	305.063333	39.403333	6.23
7771	308.322917	-79.035000	5.77
7772	304.983750	46.837500	6.50
7773	305.971667	-41.577222	5.64
7774	305.753333	-8.345278	6.30
7775	305.514167	24.446111	5.54
7776	306.412083	-55.265000	1.94
7777	305.126667	53.596111	6.18
7778	304.902917	62.257500	5.72
7779	305.717917	14.551389	6.17
7780	305.794583	5.343056	5.31
7781	305.512500	41.131389	6.39
7782	305.557083	40.256667	2.20
7783	305.655833	31.265000	6.09
7784	305.522500	45.795000	5.58
7785	306.449583	-39.203611	6.09
7786	305.688750	41.026111	5.93
7787	306.361667	-27.336667	5.85
7788	305.731250	42.983333	6.20
7789	306.156250	1.068611	6.15
7790	305.025000	68.880278	5.55
7791	305.297500	63.980278	5.69
7792	305.965417	32.190000	4.43
7793	305.935000	37.476389	5.90
7794	306.720833	-36.596944	6.25
7795	306.427083	-1.199722	6.11
7796	306.433333	10.056389	6.33
7797	306.418750	21.409722	5.66
7798	309.577500	-80.711111	5.91
7799	306.505000	19.865000	6.41
7800	306.830000	-17.788333	5.25
7801	306.135000	53.551944	6.51
7802	306.596667	17.315556	6.22
7803	307.194583	-34.404167	6.10
7804	306.271250	59.600000	6.44
7805	307.181667	-14.258333	6.41
7806	307.031250	8.437500	6.25
7807	307.103750	-2.642222	6.13
7808	307.215000	-16.186389	4.78
7809	306.782083	34.328889	6.39
7810	307.070000	2.936944	6.21
7811	307.380417	-21.608333	6.16
7812	306.892917	38.440278	5.62
7813	306.597917	56.638889	6.36
7814	306.759583	49.383333	5.69
7815	307.468750	-17.413333	6.74
7816	307.474583	-17.416667	5.94
7817	307.412500	-1.114444	4.91
7818	307.736667	-28.887500	6.39
7819	307.337917	20.087778	6.55
7820	307.348750	30.368611	4.01
7821	307.335000	36.454722	5.88
7822	307.575000	10.895833	6.08
7823	307.767917	-14.943611	6.12
7824	308.965417	-68.388889	6.11
7825	307.742083	20.605833	6.18
7826	307.804167	11.260556	7.11
7827	307.499583	45.928611	6.41
7828	308.218333	-23.056111	6.36
7829	307.362917	56.068056	5.91
7830	307.514583	48.951667	4.95
7831	308.098750	-8.146667	5.65
7832	308.479583	-43.483889	5.11
7833	307.746667	36.935833	6.19
7834	308.895000	-59.418333	4.76
7835	307.992500	25.804444	6.34
7836	307.395417	62.994167	4.22
7837	307.828333	49.220278	5.44
7838	308.303333	11.303333	4.03
7839	308.731250	-37.910278	6.44
7840	307.837917	52.309722	6.18
7841	308.548750	-12.278889	6.13
7842	308.697500	-29.526389	6.40
7843	308.473333	10.059722	6.56
7844	308.487500	13.027222	5.38
7845	309.397083	-60.470000	4.88
7846	307.943750	56.780000	6.14
7847	308.217917	43.191667	6.60
7848	308.541667	20.985278	6.48
7849	310.512083	-75.819444	6.00
7850	310.432083	-74.649444	6.55
7851	308.884167	-15.474167	6.19
7852	308.475833	35.250833	4.61
7853	308.451667	41.772222	6.49
7854	307.502917	72.531667	6.27
7855	309.391667	-46.708611	3.11
7856	308.478750	46.693889	5.78
7857	308.827083	14.674167	4.68
7858	309.964167	-61.092222	6.22
7859	309.181667	-1.450000	4.89
7860	309.034583	25.882500	6.41
7861	310.010833	-59.451111	5.12
7862	308.710000	51.854167	6.11
7863	309.467083	-24.891111	6.36
7864	309.326250	0.096944	6.22
7865	307.876667	74.954722	5.20
7866	309.269583	26.461944	5.59
7867	310.487917	-65.239167	5.15
7868	309.387500	14.595278	3.63
7869	309.454583	11.377778	5.43
7870	309.584583	-0.894722	4.32
7871	309.382500	31.572500	6.32
7872	309.477500	18.269167	6.25
7873	309.385833	31.521944	6.49
7874	309.348333	38.328611	6.20
7875	309.818333	-13.045278	5.22
7876	309.805000	-1.587222	6.22
7877	309.630417	21.201111	4.82
7878	309.682917	13.315000	5.72
7879	310.082500	-32.568056	5.47
7880	309.632917	24.116111	5.04
7881	309.646250	23.680556	5.91
7882	309.782500	10.086111	5.05
7883	309.853750	0.486389	5.16
7884	310.048750	-22.226111	6.37
7885	309.770833	15.838056	5.97
7886	310.012500	-17.861389	5.10
7887	307.060833	81.422778	5.46
7888	310.150000	-25.355000	6.51
7889	309.794167	21.817222	6.08
7890	309.747917	30.334444	5.68
7891	310.135417	-15.875833	5.80
7892	309.909583	15.911944	3.77
7893	309.965833	11.249722	6.42
7894	307.364583	81.091389	5.96
7895	310.348750	-30.401667	5.76
7896	310.350417	-26.000000	6.28
7897	309.888750	40.579444	6.06
7898	309.846250	45.666944	6.58
7899	311.239583	-65.796944	3.42
7900	310.188333	19.935278	6.45
7901	310.720833	-38.441389	6.29
7902	309.750833	56.005000	6.48
7903	310.150833	29.805278	6.08
7904	310.317500	14.583056	5.99
7905	310.012917	43.458611	5.95
7906	311.009583	-50.078889	4.51
7907	310.260833	32.307222	5.51
7908	310.251667	39.082222	6.51
7909	310.492500	17.521389	6.22
7910	310.357917	45.280278	1.25
7911	310.074583	60.505278	6.01
7912	310.485417	41.716944	5.67
7913	310.592500	35.456111	6.66
7914	310.864583	15.074444	4.43
7915	310.552500	50.340000	5.39
7916	307.262917	83.625556	6.19
7917	311.305000	-26.752778	6.50
7918	310.850833	35.587778	6.47
7919	311.583750	-38.800833	5.50
7920	312.325417	-67.223611	5.41
7921	311.577500	-35.879722	6.49
7922	311.523750	-24.729167	4.14
7923	311.541667	-20.485833	5.93
7924	310.665417	60.601389	6.15
7925	311.218750	25.270556	4.91
7926	310.806250	57.114167	6.32
7927	311.367500	18.090278	6.38
7928	311.415417	30.719722	4.22
7929	312.121667	-42.011389	5.11
7930	311.091667	56.488056	5.78
7931	310.795833	66.657500	5.58
7932	311.765000	-1.513333	6.27
7933	311.661250	16.124444	5.14
7934	311.664583	16.124167	4.27
7935	311.552917	33.970278	2.46
7936	311.919167	-8.504167	3.77
7937	311.934167	-4.972222	4.42
7938	312.370833	-45.773056	4.89
7939	311.951250	6.008333	5.58
7940	311.949167	3.306667	6.40
7941	311.337917	57.579722	4.51
7942	311.795000	34.374167	4.92
7943	311.322500	61.838889	3.43
7944	311.660417	46.531667	6.30
7945	312.909583	-61.570833	6.28
7946	312.911667	-61.570833	6.59
7947	312.323333	-24.218611	5.86
7948	311.588333	52.995278	6.33
7949	311.852083	36.490833	4.53
7950	312.335417	-17.964167	6.21
7951	312.492083	-32.220278	4.90
7952	311.836667	45.579722	6.40
7953	311.137917	69.751944	6.41
7954	312.875417	-50.391667	5.05
7955	311.955417	47.831944	5.57
7956	312.696250	-31.945556	6.36
7957	312.752917	-36.086667	5.52
7958	311.970000	52.407222	6.27
7959	312.407500	12.545278	5.98
7960	312.451250	7.864167	6.33
7961	312.496250	5.544722	6.21
7962	312.674167	-11.455000	5.88
7963	312.234583	46.114167	4.84
7964	312.177917	51.910556	6.29
7965	312.995000	-32.822778	6.04
7966	312.955417	-25.080833	4.11
7967	312.654167	18.051389	6.52
7968	312.857083	-4.373611	5.99
7969	312.477917	46.661111	6.33
7970	312.520417	44.059444	5.04
7971	313.036250	-4.493056	5.55
7972	313.702500	-57.545833	3.65
7973	313.417500	-38.190000	5.35
7974	312.867500	28.250556	5.77
7975	313.255000	-22.216944	6.33
7976	313.163333	-7.016667	4.73
7977	313.354167	-29.281389	6.35
7978	313.645833	-49.272222	6.24
7979	312.322500	64.042222	6.45
7980	313.273333	-10.426389	6.38
7981	313.032083	27.096944	4.59
7982	313.001250	32.849167	6.44
7983	313.528333	-26.074444	6.41
7984	313.493333	-5.110278	6.44
7985	313.280833	29.649444	6.34
7986	313.699583	-16.076944	5.78
7987	313.311667	44.387222	4.78
7988	310.646667	82.531111	5.75
7989	313.327500	45.181944	5.45
7990	313.360000	42.410278	6.66
7991	313.474583	33.437778	5.47
7992	313.783750	-0.626667	6.55
7993	313.593333	28.521944	6.56
7994	313.640000	28.057500	5.01
7995	313.592917	40.703056	6.70
7996	313.919583	4.532778	6.05
7997	313.902917	13.721389	5.17
7998	313.910833	12.568611	5.58
7999	314.197083	-25.703611	5.70
8000	314.076250	-2.438611	6.57
8001	314.225000	-8.302500	5.51
8002	311.889167	80.552222	5.39
8003	314.294167	0.463611	6.05
8004	314.419167	-15.968333	5.87
8005	315.367083	-67.790278	6.37
8006	313.957500	47.417778	5.67
8007	316.179167	-76.976111	5.15
8008	314.053750	51.075000	6.63
8009	314.144583	44.925000	5.96
8010	314.674583	-13.517222	6.01
8011	314.106250	50.728611	5.81
8012	314.107917	49.195833	5.90
8013	315.089583	-50.734722	5.76
8014	314.293333	41.167222	3.94
8015	314.070833	56.887500	6.23
8016	314.607917	10.839167	5.48
8017	314.998750	-35.870278	6.11
8018	314.568333	22.325833	5.31
8019	314.900417	-18.964722	6.25
8020	314.768333	4.293611	5.23
8021	314.581250	44.471667	5.55
8022	314.628333	41.940278	6.16
8023	314.961667	16.824167	6.66
8024	315.016250	7.516389	5.99
8025	315.322917	-31.742222	4.67
8026	314.625417	50.462222	5.61
8027	315.140833	-3.269722	6.21
8028	315.552500	-42.998056	6.64
8029	313.684583	75.925556	6.05
8030	315.115417	19.329444	5.65
8031	315.438750	-25.118889	6.05
8032	315.613333	-37.469444	5.94
8033	314.956667	47.521111	4.74
8034	315.741667	-37.368333	5.30
8035	314.855833	59.438611	5.51
8036	315.792500	-26.268056	6.25
8037	315.303750	36.026111	5.97
8038	317.199583	-75.787500	6.58
8039	315.295417	46.155833	5.37
8040	315.748333	0.924722	6.50
8041	316.309167	-53.272778	5.16
8042	315.762500	1.531944	6.25
8043	315.757500	14.730000	6.31
8044	316.019167	-4.176667	7.31
8045	316.019583	-4.176944	5.89
8046	316.101250	-18.145000	4.84
8047	317.342917	-72.826944	5.68
8048	315.600417	44.791111	6.19
8049	315.770000	38.657500	6.07
8050	315.702083	45.848889	6.48
8051	315.537917	56.669722	5.83
8052	316.144583	5.502778	5.61
8053	316.173750	2.941944	6.42
8054	316.189167	2.269722	6.33
8055	316.606250	-40.613889	5.53
8056	316.505000	-29.875000	5.68
8057	315.967083	41.628056	6.33
8058	315.858333	50.351944	6.37
8059	317.137083	-62.071111	5.76
8060	315.930417	46.861944	6.32
8061	316.486667	-16.767222	4.07
8062	316.602917	-31.658333	5.18
8063	316.361250	5.958333	5.94
8064	315.948333	53.286111	5.90
8065	316.232917	43.927778	3.72
8066	316.782083	-24.994167	4.50
8067	317.836250	-71.455833	6.20
8068	316.597917	26.924444	6.12
8069	316.935833	-16.544722	6.17
8070	316.626250	31.184722	5.82
8071	316.727500	38.745833	5.21
8072	316.730417	38.743333	6.03
8073	317.140000	-20.806389	5.30
8074	316.890000	15.658611	6.34
8075	316.650417	47.648333	4.55
8076	317.117500	6.989444	6.15
8077	317.387500	-19.443611	6.25
8078	318.335417	-69.873611	5.02
8079	317.398750	-10.628333	4.51
8080	317.162083	30.205833	5.59
8081	317.492917	2.943333	6.45
8082	317.695417	-8.646111	6.27
8083	317.585417	10.131667	4.69
8084	317.630000	10.048889	6.07
8085	316.597083	71.431944	5.87
8086	318.056667	-39.730556	5.83
8087	317.633333	22.454722	6.68
8088	317.922083	-13.527778	6.48
8089	317.494167	45.502500	6.63
8090	318.262917	-38.574722	5.26
8091	317.766250	36.299167	6.54
8092	317.565000	53.563333	5.73
8093	317.629167	47.691944	6.46
8094	318.328750	-35.576111	5.96
8095	317.370417	63.295556	6.54
8096	318.322083	-26.380556	5.42
8097	319.567083	-74.653333	6.63
8098	316.372083	78.126389	5.91
8099	317.383333	68.490278	7.33
8100	318.941250	-52.736944	5.75
8101	318.234167	30.226944	3.20
8102	318.370000	15.982500	6.27
8103	318.811250	-39.493611	6.21
8104	318.569583	-9.394722	6.77
8105	317.950833	59.986389	5.64
8106	318.359583	36.633611	6.05
8107	318.654167	0.092222	6.38
8108	318.777500	-16.655000	6.04
8109	318.620417	10.006944	4.49
8110	318.945000	-35.789167	6.12
8111	319.501250	-63.318333	6.31
8112	318.542917	29.901111	6.17
8113	318.907917	-19.348333	5.24
8114	318.937083	-14.828611	5.28
8115	323.017500	-83.190000	6.45
8116	318.697917	38.045556	3.72
8117	318.955833	5.247778	3.92
8118	319.165000	-0.392222	6.48
8119	318.427500	64.403889	6.39
8120	319.306250	-12.721111	6.40
8121	319.484583	-31.827500	4.71
8122	318.903333	47.973611	6.46
8123	319.488750	-16.014722	5.43
8124	319.123333	42.251389	6.43
8125	319.565417	-16.537778	7.05
8126	319.966667	-52.550278	4.39
8127	319.546250	-3.480556	5.82
8128	319.726667	-27.234444	6.40
8129	319.354167	39.394722	4.23
8130	319.346667	42.683333	6.19
8131	320.039583	-44.977778	6.00
8132	319.479583	34.896944	4.43
8133	319.258333	53.997500	6.13
8134	319.940833	-25.646944	6.56
8135	319.716667	11.203333	5.96
8136	319.309583	55.798056	5.98
8137	320.190000	-39.190278	4.82
8138	320.318333	-48.062222	6.38
8139	319.328333	58.611667	6.42
8140	319.613333	43.945833	5.00
8141	319.730417	41.040833	6.15
8142	321.069583	-68.265833	6.41
8143	319.842500	38.237500	5.83
8144	320.058333	22.026389	6.29
8145	321.325417	-70.200556	6.09
8146	320.267917	-3.440000	5.87
8147	319.870000	49.510278	5.76
8148	319.645000	62.585556	2.44
8149	320.270000	7.354444	5.82
8150	319.815833	58.623611	5.66
8151	320.268333	23.855833	5.57
8152	320.208750	32.452778	5.68
8153	320.561667	-15.165556	4.28
8154	318.925833	77.012222	5.95
8155	320.341667	32.612778	6.04
8156	320.255833	40.345556	6.40
8157	319.842500	64.871944	5.18
8158	320.752083	-21.331111	5.60
8159	320.521667	19.804444	4.08
8160	318.339583	81.230833	6.15
8161	320.734583	-8.680556	5.99
8162	323.476667	-81.316944	6.38
8163	321.086667	-45.385000	6.31
8164	320.723333	6.811111	5.16
8165	320.139583	60.756944	6.11
8166	321.103333	-40.993333	5.77
8167	321.610833	-64.633889	4.22
8168	320.674583	30.309722	6.05
8169	321.040000	-19.148056	5.41
8170	321.032917	-21.253056	6.38
8171	320.501667	49.388889	5.69
8172	320.695417	38.634167	6.63
8173	321.047917	-11.121944	5.49
8174	321.564167	-53.339444	6.12
8175	320.845833	37.406667	6.58
8176	320.995000	24.274167	5.71
8177	321.102500	10.174167	6.35
8178	321.215417	-2.601667	6.36
8179	320.951250	37.351389	6.47
8180	321.030833	25.312222	6.15
8181	321.304583	-8.251389	5.70
8182	322.187083	-68.494722	5.34
8183	321.096250	24.528889	6.32
8184	321.141667	26.174444	5.68
8185	321.320833	-2.443333	5.49
8186	321.595417	-36.170556	5.63
8187	323.335833	-79.960833	6.47
8188	321.756667	-41.452222	5.51
8189	321.464583	0.534444	6.46
8190	321.666667	-21.588611	3.74
8191	321.617083	1.103333	6.13
8192	321.231250	49.323333	6.58
8193	321.811667	-20.803889	5.78
8194	321.331667	46.714444	5.60
8195	321.445833	36.667500	5.94
8196	321.611250	19.375556	6.07
8197	322.251250	-52.294167	6.39
8198	322.057917	-10.431667	6.61
8199	322.180833	-20.192778	4.51
8200	322.265833	-30.761389	6.50
8201	321.839167	37.116667	5.31
8202	321.715000	48.835000	5.31
8203	321.917083	27.608611	5.41
8204	321.687500	52.898611	6.03
8205	322.103333	8.195556	6.40
8206	322.034583	32.225278	5.80
8207	322.249583	17.905833	6.44
8208	322.498333	-18.852222	6.57
8209	322.249583	22.179444	5.93
8210	321.855417	59.750000	6.10
8211	322.487083	23.638889	4.57
8212	322.219583	55.418611	6.12
8213	321.942083	66.809167	5.44
8214	322.362500	46.540556	5.24
8215	323.024583	-40.820833	5.29
8216	323.060833	-32.055278	5.97
8217	322.790000	12.137500	6.08
8218	322.889583	-4.428889	2.91
8219	323.323750	-51.262500	6.41
8220	324.734167	-78.557500	6.18
8221	323.138750	-23.409444	6.43
8222	323.347917	-43.151389	5.57
8223	322.585000	52.958056	6.02
8224	322.165000	70.560833	3.23
8225	321.207083	80.524722	5.97
8226	323.112917	23.394444	6.70
8227	323.570833	-41.075000	6.32
8228	322.864583	52.620000	6.16
8229	322.747083	60.459444	5.53
8230	323.720833	-28.303889	6.41
8231	323.712500	-19.915556	5.69
8232	323.235833	49.977778	5.75
8233	323.816250	-22.545833	6.40
8234	323.324583	45.854167	6.25
8235	324.512083	-63.175833	6.20
8236	323.641667	22.754722	6.47
8237	323.823333	-2.016944	5.77
8238	323.495417	45.591944	4.02
8239	324.045833	-25.828611	5.73
8240	325.368750	-76.610000	3.76
8241	323.694167	38.534167	4.90
8242	324.203750	-32.951944	6.11
8243	323.829167	28.197222	6.31
8244	323.862500	24.452222	6.11
8245	323.614583	51.698333	6.15
8246	324.270000	-18.533889	4.68
8247	324.057917	30.055556	6.36
8248	324.010000	45.374722	5.53
8249	324.390833	0.390278	6.25
8250	324.437917	-6.145833	4.69
8251	324.432083	6.618333	6.18
8252	324.237500	40.413611	5.01
8253	324.439167	19.318611	5.45
8254	324.775417	-32.320833	6.28
8255	324.998750	-51.640833	6.21
8256	324.632917	5.771667	5.67
8257	325.140000	-54.262500	6.33
8258	324.366250	44.696667	6.20
8259	324.867083	-9.423056	6.08
8260	324.687500	25.498889	6.16
8261	324.411250	54.042222	6.15
8262	324.754583	20.265278	5.85
8263	324.888750	2.243611	5.10
8264	325.022917	-15.337778	3.68
8265	324.480000	62.081944	4.73
8266	327.726250	-81.280833	5.29
8267	324.740000	57.489167	5.62
8268	325.442083	-24.898056	6.49
8269	325.387083	-13.952500	5.18
8270	325.046250	43.273889	5.11
8271	325.503333	-22.737222	5.24
8272	326.370000	-70.991111	6.01
8273	325.542083	1.285278	5.67
8274	325.664583	-17.133611	4.73
8275	325.564583	5.680000	5.30
8276	325.180417	54.872222	6.20
8277	325.392917	40.805278	6.11
8278	325.637500	10.824722	6.09
8279	325.806250	-18.379167	6.22
8280	341.369167	-87.181667	6.57
8281	325.768333	-13.600278	5.88
8282	325.504583	35.510278	6.07
8283	325.535000	45.765833	6.17
8284	326.122917	-37.447500	6.30
8285	325.595417	41.077222	5.69
8286	325.523750	51.189722	4.67
8287	326.004167	-13.250556	5.99
8288	326.329167	-48.501389	6.45
8289	325.662083	49.600278	6.09
8290	326.236667	-32.974167	4.34
8291	325.776667	41.155000	5.49
8292	325.857083	38.283889	5.65
8293	326.046667	9.875000	2.39
8294	326.035833	28.742778	4.73
8295	326.034583	28.743056	6.08
8296	326.251250	-8.917500	5.09
8297	325.689167	59.271111	6.08
8298	326.127917	17.350000	4.34
8299	326.130417	14.771944	5.94
8300	326.161250	25.645000	4.13
8301	325.876667	58.780000	4.08
8302	325.480417	71.311389	4.56
8303	326.567917	-8.724167	6.00
8304	326.633750	-10.634167	5.58
8305	326.435417	35.857222	6.40
8306	326.518333	22.948889	5.29
8307	326.760000	-15.872778	2.87
8308	327.065833	-46.696389	5.58
8309	325.766667	72.320278	5.17
8310	326.600000	25.563333	6.28
8311	326.934167	-29.101667	5.01
8312	326.222083	62.460556	5.95
8313	326.808333	2.686111	5.64
8314	326.569167	43.060833	6.54
8315	326.769583	17.194167	6.21
8316	327.500417	-63.287500	5.62
8317	326.908750	-4.082778	6.17
8318	327.696250	-68.370556	5.53
8319	326.362083	61.120833	4.29
8320	326.698333	49.309444	4.23
8321	327.034583	36.580556	6.47
8322	327.421250	-11.276944	6.31
8323	327.122500	38.648611	6.12
8324	326.855417	60.692778	5.52
8325	327.554583	-15.155278	6.38
8326	327.362083	20.462500	6.29
8327	326.754167	70.150833	6.29
8328	327.461250	30.174167	5.04
8329	327.536250	17.285556	5.29
8330	327.417083	41.148889	6.48
8331	327.924167	-17.376944	6.16
8332	327.329167	61.272778	6.17
8333	327.892500	19.826667	5.77
8334	327.770417	39.536667	6.17
8335	328.075833	21.273056	6.89
8336	328.324167	-12.448333	5.08
8337	328.797917	-60.113611	5.90
8338	328.482083	-36.635000	3.01
8339	328.124583	28.793333	5.53
8340	328.400000	-9.688333	6.59
8341	328.265833	25.925000	5.08
8342	328.004167	55.796944	5.71
8343	328.405833	19.668333	5.68
8344	328.490833	6.864444	6.15
8345	328.543333	-3.723889	5.71
8346	327.905417	65.752778	6.37
8347	329.058333	-56.100556	6.19
8348	328.649583	-2.698889	6.20
8349	328.572500	19.718333	6.39
8350	328.981667	-29.393611	6.41
8351	329.095000	-36.746389	5.46
8352	329.259167	-36.253056	6.18
8353	329.479583	-53.007500	4.40
8354	329.625417	-58.987778	6.12
8355	330.467083	-76.337500	6.41
8356	328.721667	56.611389	5.80
8357	329.100000	21.239722	6.40
8358	329.235000	12.076389	5.54
